,income,recency,mnt_gold_prods,num_web_visits_month,age,customer_days,mnt_total,marital_status,education_status,kids,favorite_product_type_perc,favorite_product_type,accepted_cmps,purchases,favorite_purchase_channel_perc,favorite_purchase_channel
808,80995.0,83,56,4,62,2573,1426,widow,phd,1,0.603085553997195,wines,0,22,0.4090909090909091,catalog
809,16529.0,23,1,6,36,2279,21,together,graduation,1,0.6190476190476191,fish,0,5,0.6,store
810,55412.0,65,8,5,44,2378,55,divorced,phd,2,0.509090909090909,meat,0,6,0.5,store
811,48789.0,94,145,6,28,2816,535,single,graduation,0,0.6560747663551402,wines,0,18,0.3888888888888889,store
812,56575.0,42,10,5,53,2579,532,together,phd,2,0.7913533834586466,wines,0,20,0.35,web
813,25130.0,10,18,7,40,2429,32,together,2n cycle,1,0.5625,sweet,0,7,0.42857142857142855,store
814,35441.0,94,1,8,53,2659,38,married,graduation,2,0.6578947368421053,wines,0,6,0.5,store
815,71391.0,50,141,3,64,2616,902,married,graduation,1,0.37250554323725055,wines,0,28,0.42857142857142855,store
816,49494.0,46,82,7,48,2589,303,single,master,1,0.6303630363036303,wines,0,14,0.42857142857142855,web
817,81702.0,98,187,3,40,2803,1446,divorced,graduation,0,0.5352697095435685,meat,0,27,0.4444444444444444,store
818,45889.0,42,8,6,40,2521,38,single,2n cycle,1,0.8157894736842105,wines,0,5,0.6,store
819,56628.0,30,171,5,43,2259,590,single,graduation,1,0.811864406779661,wines,1,20,0.35,web
820,34026.0,11,17,5,70,2487,59,together,graduation,2,0.3050847457627119,wines,0,9,0.3333333333333333,deals
821,40049.0,61,28,5,46,2736,262,married,graduation,1,0.3473282442748092,wines,0,14,0.42857142857142855,store
822,34176.0,12,20,6,32,2207,69,single,graduation,1,0.34782608695652173,meat,0,11,0.36363636363636365,deals
823,19419.0,76,7,9,39,2755,63,married,graduation,1,0.4444444444444444,meat,0,11,0.36363636363636365,deals
824,82504.0,2,54,1,60,2496,1012,married,2n cycle,0,0.4258893280632411,meat,0,17,0.4117647058823529,store
825,81205.0,43,130,2,50,2326,1879,together,graduation,0,0.4944119212346993,meat,4,19,0.3684210526315789,store
826,61618.0,27,205,3,29,2797,1140,single,2n cycle,0,0.5307017543859649,wines,0,19,0.42105263157894735,store
827,55284.0,60,63,5,64,2711,701,single,master,1,0.7803138373751783,wines,0,23,0.34782608695652173,store
828,49980.0,79,14,5,57,2408,181,single,graduation,1,0.574585635359116,wines,0,11,0.45454545454545453,store
829,15072.0,96,18,5,40,2574,35,married,graduation,2,0.42857142857142855,meat,0,11,0.36363636363636365,deals
830,49166.0,17,110,6,46,2540,258,single,graduation,1,0.8682170542635659,wines,0,13,0.38461538461538464,web
831,65324.0,0,5,4,66,2328,539,married,phd,1,0.712430426716141,wines,0,20,0.45,store
832,82347.0,38,63,3,63,2759,1790,married,2n cycle,0,0.4720670391061452,meat,2,25,0.4,store
833,30843.0,43,9,5,54,2193,26,together,phd,2,0.9230769230769231,wines,1,6,0.3333333333333333,deals
834,46374.0,1,17,8,46,2263,429,married,phd,1,0.951048951048951,wines,3,18,0.3888888888888889,web
835,60474.0,25,170,7,41,2613,1010,single,graduation,1,0.3,meat,0,31,0.3870967741935484,store
836,38576.0,2,0,7,47,2276,41,married,master,1,0.8292682926829268,wines,0,5,0.6,store
837,55357.0,66,64,5,35,2654,663,married,graduation,2,0.5641025641025641,wines,0,22,0.5,store
838,37758.0,49,1,8,54,2792,39,together,graduation,2,0.6923076923076923,wines,0,6,0.5,store
839,85710.0,5,33,2,31,2579,1029,married,2n cycle,0,0.5830903790087464,wines,1,26,0.38461538461538464,store
840,23228.0,71,0,8,51,2313,40,together,graduation,1,0.45,meat,0,7,0.42857142857142855,store
841,44602.0,35,34,8,51,2293,258,together,master,2,0.6472868217054264,wines,0,17,0.35294117647058826,deals
842,7500.0,94,5,6,33,2695,10,married,graduation,0,0.4,fish,0,4,0.75,store
843,38683.0,80,66,7,31,2792,275,together,2n cycle,1,0.3054545454545455,fish,0,17,0.35294117647058826,deals
844,49514.0,61,93,7,45,2353,276,single,2n cycle,1,0.3188405797101449,wines,0,13,0.46153846153846156,web
845,57906.0,29,15,4,47,2542,386,together,phd,1,0.6295336787564767,wines,0,17,0.47058823529411764,store
846,43456.0,0,7,5,54,2619,386,single,master,1,0.7124352331606217,wines,0,17,0.47058823529411764,store
847,19485.0,80,0,7,34,2437,10,single,master,2,0.6,wines,0,4,0.5,store
848,53172.0,54,125,3,42,2578,361,together,graduation,1,0.33518005540166207,wines,0,16,0.5,store
849,30545.0,71,12,7,41,2779,57,together,graduation,1,0.3333333333333333,fish,0,7,0.42857142857142855,store
850,70123.0,27,0,3,37,2433,1727,together,phd,0,0.7573827446438911,wines,2,17,0.4117647058823529,catalog
851,62450.0,61,38,3,61,2333,957,single,graduation,1,0.5381400208986415,wines,1,16,0.3125,web
852,21675.0,55,4,7,44,2177,41,together,graduation,1,0.4146341463414634,fish,0,10,0.4,web
853,42395.0,35,25,7,39,2245,157,single,2n cycle,2,0.3630573248407643,meat,0,12,0.3333333333333333,deals
854,61346.0,34,142,3,42,2425,847,together,master,1,0.6635182998819362,wines,0,23,0.43478260869565216,store
855,80812.0,95,33,2,67,2444,1644,together,graduation,0,0.4677615571776156,wines,3,18,0.4444444444444444,catalog
856,42835.0,64,98,6,49,2523,497,divorced,master,2,0.7625754527162978,wines,0,23,0.30434782608695654,deals
857,39922.0,30,36,8,37,2659,120,married,graduation,1,0.49166666666666664,meat,0,9,0.4444444444444444,store
858,86424.0,12,68,1,64,2244,1158,single,master,0,0.4913644214162349,meat,0,28,0.42857142857142855,store
859,17117.0,96,7,9,42,2687,121,together,2n cycle,1,0.3140495867768595,meat,0,11,0.36363636363636365,deals
860,24762.0,16,40,8,48,2298,46,single,graduation,1,0.32608695652173914,sweet,2,9,0.3333333333333333,deals
861,35797.0,16,21,8,45,2780,47,married,graduation,1,0.574468085106383,wines,0,7,0.42857142857142855,store
862,36627.0,78,1,5,45,2500,15,divorced,graduation,2,0.6,wines,0,4,0.75,store
863,51111.0,83,3,6,39,2169,52,married,2n cycle,2,0.4230769230769231,wines,0,7,0.42857142857142855,store
864,86857.0,96,40,2,48,2814,2074,single,phd,0,0.4334619093539055,wines,1,22,0.45454545454545453,store
865,82072.0,67,129,1,50,2521,1889,together,phd,0,0.4706193753308629,wines,0,19,0.6842105263157895,store
866,46231.0,87,12,9,67,2739,251,single,phd,3,0.7529880478087649,wines,0,15,0.4,web
867,42243.0,34,5,7,61,2359,50,married,graduation,2,0.96,wines,0,7,0.42857142857142855,store
868,51195.0,46,58,8,58,2613,506,together,graduation,2,0.45454545454545453,wines,0,24,0.375,web
869,68092.0,7,48,5,42,2354,1233,single,master,0,0.6909975669099757,wines,0,20,0.5,store
870,31814.0,73,20,9,47,2664,63,married,graduation,1,0.5555555555555556,wines,1,7,0.42857142857142855,store
871,51390.0,54,56,5,55,2818,297,widow,master,2,0.6902356902356902,wines,0,18,0.3333333333333333,deals
872,76630.0,93,175,1,37,2325,828,married,graduation,0,0.538647342995169,meat,0,25,0.44,store
873,26868.0,52,2,7,29,2219,12,single,basic,1,0.6666666666666666,fish,0,4,0.5,store
874,48948.0,53,42,6,77,2672,860,divorced,phd,0,0.5081395348837209,wines,2,24,0.4166666666666667,catalog
875,55260.0,81,242,6,48,2723,897,single,phd,1,0.919732441471572,wines,0,25,0.4,catalog
876,64090.0,8,135,5,64,2485,662,together,graduation,1,0.4773413897280967,wines,1,20,0.45,catalog
877,78331.0,97,61,4,62,2316,1577,divorced,graduation,1,0.47939124920735576,wines,0,25,0.4,web
878,37087.0,50,3,6,46,2481,398,married,phd,1,0.48743718592964824,wines,0,17,0.47058823529411764,store
879,21846.0,38,26,8,34,2409,58,divorced,graduation,1,0.3103448275862069,meat,0,11,0.36363636363636365,deals
880,81320.0,61,57,2,62,2667,871,married,graduation,0,0.56601607347876,meat,0,18,0.5555555555555556,store
881,54137.0,46,20,6,50,2476,183,divorced,graduation,1,0.9344262295081968,wines,0,11,0.36363636363636365,web
882,66825.0,73,40,2,53,2509,818,together,graduation,0,0.49511002444987773,meat,0,16,0.375,store
883,57100.0,19,96,3,47,2366,313,together,graduation,0,0.5782747603833865,wines,0,13,0.46153846153846156,store
884,58917.0,10,28,5,51,2621,254,together,graduation,3,0.594488188976378,wines,0,16,0.375,store
885,85072.0,94,241,0,43,2240,1182,single,graduation,0,0.4179357021996616,wines,0,18,0.5555555555555556,store
886,86429.0,10,37,2,59,2379,1412,single,graduation,0,0.6182719546742209,meat,2,18,0.3888888888888889,web
887,45684.0,37,7,7,49,2368,21,widow,graduation,1,0.47619047619047616,fish,0,4,0.5,store
888,47889.0,94,4,5,46,2335,63,together,graduation,1,0.4603174603174603,wines,0,6,0.5,store
889,45921.0,23,12,4,34,2270,187,married,phd,0,0.5454545454545454,wines,0,10,0.6,store
890,78420.0,75,28,1,54,2524,1425,single,phd,0,0.4729824561403509,meat,0,22,0.45454545454545453,catalog
891,75114.0,40,24,2,28,2393,1229,together,graduation,0,0.4646053702196908,wines,0,19,0.5263157894736842,catalog
892,52278.0,24,174,8,57,2679,1024,widow,phd,1,0.9306640625,wines,1,31,0.3225806451612903,web
893,35641.0,11,28,7,48,2509,150,married,master,1,0.44666666666666666,meat,1,10,0.4,store
894,95529.0,29,24,3,26,2732,1966,single,graduation,0,0.4526958290946083,meat,2,18,0.3888888888888889,web
895,62820.0,51,53,1,66,2573,923,married,graduation,0,0.4312026002166847,wines,0,14,0.42857142857142855,store
896,73113.0,86,28,2,60,2344,973,together,master,0,0.7615621788283659,wines,0,15,0.4666666666666667,store
897,84169.0,9,0,3,38,2485,1919,married,phd,0,0.7701928087545596,wines,3,20,0.35,web
898,42607.0,30,47,3,66,2383,303,single,2n cycle,1,0.5148514851485149,wines,0,14,0.5,store
899,74637.0,73,16,3,66,2566,1634,single,phd,0,0.587515299877601,wines,1,25,0.36,catalog
900,46015.0,25,6,7,65,2236,40,together,phd,2,0.95,wines,2,5,0.6,store
901,72354.0,67,182,1,27,2597,1046,single,graduation,0,0.4521988527724665,meat,0,19,0.5263157894736842,catalog
902,39858.0,67,26,6,51,2680,69,single,master,1,0.36231884057971014,meat,1,7,0.5714285714285714,store
903,34469.0,58,12,4,72,2215,50,married,phd,2,0.4,meat,0,9,0.4444444444444444,store
904,83033.0,82,33,5,34,2201,1728,together,graduation,1,0.4699074074074074,wines,1,26,0.4230769230769231,web
905,24401.0,98,115,8,41,2826,352,together,master,0,0.6164772727272727,meat,0,16,0.375,web
906,77583.0,93,108,2,42,2298,1041,married,graduation,0,0.3688760806916426,meat,1,19,0.47368421052631576,store
907,74116.0,53,166,2,38,2340,1886,single,2n cycle,0,0.4618239660657476,wines,1,19,0.5263157894736842,store
908,74293.0,66,81,2,27,2215,1046,single,graduation,0,0.35850860420650094,wines,0,16,0.375,store
909,68397.0,6,80,3,44,2383,1336,married,phd,1,0.5688622754491018,wines,0,21,0.42857142857142855,catalog
910,79632.0,42,12,2,46,2241,1101,together,phd,0,0.46321525885558584,meat,0,20,0.45,store
911,46107.0,78,33,3,31,2298,92,single,graduation,1,0.33695652173913043,wines,0,7,0.5714285714285714,store
912,64950.0,29,63,7,69,2845,903,single,phd,1,0.9069767441860465,wines,1,25,0.44,web
913,25443.0,82,7,8,31,2713,25,married,basic,1,0.36,sweet,0,5,0.6,store
914,75127.0,92,227,1,68,2197,606,single,graduation,0,0.5033003300330033,meat,0,19,0.5789473684210527,catalog
915,32892.0,78,2,8,49,2194,44,together,phd,1,0.5909090909090909,wines,0,8,0.375,web
916,71796.0,54,32,4,49,2407,928,together,graduation,0,0.38146551724137934,wines,0,17,0.5294117647058824,web
917,67536.0,45,35,8,50,2562,1794,married,phd,1,0.6984392419175028,wines,1,30,0.36666666666666664,web
918,55239.0,59,106,5,49,2509,673,single,graduation,1,0.5512630014858841,wines,0,26,0.4230769230769231,store
919,60554.0,8,15,6,45,2483,796,divorced,phd,1,0.7386934673366834,wines,0,23,0.391304347826087,store
920,64831.0,51,144,6,68,2543,976,single,2n cycle,2,0.4918032786885246,wines,0,22,0.36363636363636365,deals
921,56067.0,51,120,5,58,2503,605,together,phd,1,0.8545454545454545,wines,0,20,0.35,web
922,82025.0,76,98,1,37,2556,1089,divorced,graduation,0,0.5564738292011019,meat,2,12,0.5,store
923,94384.0,62,172,2,67,2641,2130,together,graduation,0,0.5215962441314554,wines,4,18,0.4444444444444444,catalog
924,14906.0,86,15,7,34,2713,51,single,basic,0,0.3137254901960784,sweet,0,9,0.3333333333333333,deals
925,51563.0,60,36,8,33,2795,1214,married,phd,0,0.9604612850082372,wines,2,19,0.5263157894736842,store
926,57937.0,56,133,3,38,2292,550,married,2n cycle,1,0.47454545454545455,wines,0,20,0.45,store
927,68274.0,83,46,3,41,2431,259,divorced,graduation,2,0.5212355212355212,wines,0,13,0.38461538461538464,store
928,39771.0,92,14,4,43,2364,36,together,graduation,1,0.5,meat,0,6,0.5,store
929,67893.0,31,47,8,45,2795,948,divorced,2n cycle,1,0.75,wines,0,16,0.5625,store
930,27922.0,80,11,4,41,2209,30,together,phd,1,0.43333333333333335,meat,0,6,0.5,store
931,52190.0,39,18,5,44,2211,59,together,phd,2,0.711864406779661,wines,1,9,0.3333333333333333,deals
932,44051.0,20,18,6,47,2675,153,divorced,master,2,0.5163398692810458,wines,1,12,0.3333333333333333,deals
933,42767.0,53,38,8,49,2573,93,single,phd,2,0.46236559139784944,meat,0,7,0.42857142857142855,web
934,46106.0,84,14,6,44,2208,40,together,master,2,0.75,wines,0,5,0.4,store
935,16927.0,50,4,8,44,2663,49,married,phd,2,0.46938775510204084,meat,0,12,0.4166666666666667,deals
936,59754.0,96,139,5,55,2734,336,married,graduation,1,0.43452380952380953,sweet,1,16,0.375,store
937,53700.0,94,83,5,68,2840,611,single,graduation,1,0.43044189852700493,wines,0,22,0.36363636363636365,store
938,59041.0,25,6,5,47,2212,90,married,graduation,2,0.7666666666666667,wines,0,8,0.5,store
939,54237.0,48,57,6,63,2587,304,divorced,phd,1,0.8782894736842105,wines,0,16,0.3125,web
940,70647.0,65,114,2,53,2805,965,divorced,graduation,1,0.5813471502590674,wines,0,26,0.5,store
941,52597.0,69,42,5,58,2212,536,single,phd,1,0.917910447761194,wines,0,20,0.4,store
942,41021.0,12,12,6,51,2705,52,together,master,1,0.3076923076923077,sweet,1,7,0.42857142857142855,store
943,40233.0,84,2,6,45,2417,147,married,phd,1,0.54421768707483,wines,0,13,0.38461538461538464,deals
944,50183.0,47,15,5,40,2163,216,married,graduation,2,0.44907407407407407,wines,0,17,0.4117647058823529,deals
945,54753.0,87,131,4,61,2449,597,together,graduation,1,0.38023450586264657,meat,0,21,0.5238095238095238,store
946,92955.0,35,84,2,47,2473,1694,married,graduation,0,0.5460448642266824,meat,3,23,0.391304347826087,store
947,33471.0,47,12,7,47,2784,81,married,graduation,1,0.5308641975308642,wines,0,10,0.4,store
948,34596.0,48,7,8,46,2601,16,married,phd,1,0.875,wines,1,4,0.5,store
949,44010.0,46,48,9,40,2783,614,together,graduation,1,0.3811074918566775,meat,0,24,0.4166666666666667,web
950,84219.0,27,45,1,32,2306,1153,married,graduation,0,0.3764093668690373,wines,0,18,0.5555555555555556,store
951,40706.0,37,5,7,52,2687,76,together,phd,3,0.7763157894736842,wines,0,11,0.36363636363636365,deals
952,15716.0,8,26,8,32,2753,66,married,2n cycle,1,0.45454545454545453,meat,0,10,0.4,store
953,59052.0,29,31,5,61,2383,460,divorced,2n cycle,1,0.5,wines,0,18,0.3888888888888889,web
954,80573.0,85,15,2,49,2782,1549,together,master,0,0.5351839896707553,wines,0,24,0.5416666666666666,store
955,83715.0,2,8,0,58,2305,918,married,graduation,0,0.4433551198257081,meat,0,24,0.5416666666666666,store
956,82576.0,66,18,1,61,2856,1892,together,master,0,0.6374207188160677,wines,1,19,0.631578947368421,store
957,56962.0,60,26,7,55,2420,385,married,master,3,0.7584415584415585,wines,0,21,0.3333333333333333,deals
958,35704.0,54,30,4,68,2336,64,married,graduation,2,0.46875,wines,0,9,0.4444444444444444,store
959,53103.0,70,195,7,66,2449,890,together,graduation,1,0.8191011235955056,wines,1,28,0.35714285714285715,web
960,46779.0,55,7,4,60,2511,16,widow,2n cycle,2,0.75,wines,0,4,0.5,store
961,4861.0,20,1,14,55,2166,5,divorced,graduation,0,0.4,wines,0,0,,
962,33462.0,78,11,7,41,2485,43,divorced,master,1,0.5116279069767442,wines,0,6,0.5,store
963,63693.0,63,54,6,42,2417,1096,divorced,graduation,1,0.5355839416058394,wines,0,29,0.3793103448275862,web
964,80763.0,17,231,3,70,2477,1184,married,graduation,0,0.5692567567567568,wines,3,23,0.4782608695652174,catalog
965,65352.0,43,23,4,46,2471,382,married,phd,1,0.743455497382199,wines,0,16,0.5,store
966,82170.0,13,37,2,42,2375,1871,married,phd,0,0.5467664350614645,wines,0,19,0.3684210526315789,store
967,75759.0,46,182,5,51,2406,2304,married,graduation,0,0.6050347222222222,wines,4,26,0.34615384615384615,web
968,79689.0,65,121,2,44,2572,1194,single,2n cycle,0,0.5360134003350083,meat,0,27,0.48148148148148145,store
969,35340.0,1,5,5,64,2159,40,widow,phd,2,0.675,wines,0,7,0.42857142857142855,store
970,85683.0,6,51,1,66,2259,1738,divorced,graduation,0,0.7456846950517837,wines,5,17,0.5882352941176471,store
971,24884.0,32,3,7,48,2736,16,married,2n cycle,1,0.4375,meat,0,4,0.75,store
972,42021.0,34,27,9,39,2826,546,together,master,1,0.7197802197802198,wines,1,22,0.45454545454545453,web
973,64449.0,70,70,4,31,2290,735,single,graduation,1,0.3836734693877551,meat,0,24,0.5,store
974,64587.0,49,20,3,66,2166,88,divorced,graduation,2,0.75,wines,0,8,0.5,store
975,34824.0,65,4,6,25,2254,19,single,graduation,0,0.5789473684210527,meat,0,4,0.5,store
976,75437.0,25,0,6,42,2391,1493,together,graduation,0,0.5324849296718017,wines,1,23,0.43478260869565216,store
977,26091.0,84,20,5,63,2283,69,together,graduation,2,0.2753623188405797,meat,0,9,0.3333333333333333,deals
978,52845.0,7,64,6,47,2479,872,married,graduation,1,0.44036697247706424,wines,1,25,0.32,web
979,46086.0,34,50,4,64,2397,293,divorced,graduation,1,0.8327645051194539,wines,0,16,0.5,store
980,78028.0,38,38,7,64,2816,490,widow,phd,1,0.5877551020408164,meat,3,20,0.45,store
981,95169.0,1,20,1,33,2422,1881,single,phd,0,0.6831472620946305,wines,3,12,0.3333333333333333,web
982,56337.0,25,182,8,39,2618,542,married,2n cycle,2,0.6439114391143912,wines,3,22,0.36363636363636365,web
983,22434.0,25,15,8,33,2660,43,together,graduation,1,0.3023255813953488,sweet,0,7,0.42857142857142855,store
984,36930.0,50,39,8,66,2567,258,married,phd,1,0.8643410852713178,wines,0,16,0.3125,deals
985,36130.0,46,37,4,66,2671,451,single,graduation,1,0.34811529933481156,wines,2,21,0.38095238095238093,catalog
986,65569.0,96,70,3,67,2760,789,married,master,1,0.5031685678073511,wines,0,23,0.43478260869565216,store
987,83844.0,57,191,1,68,2572,1383,together,graduation,0,0.6514822848879248,wines,1,20,0.55,store
988,19514.0,47,28,8,52,2313,41,married,graduation,2,0.5121951219512195,meat,1,10,0.4,deals
989,36736.0,52,4,6,57,2574,13,single,phd,2,0.7692307692307693,wines,0,4,0.5,store
990,77568.0,30,158,5,41,2832,2036,together,graduation,1,0.6041257367387033,wines,3,21,0.47619047619047616,web
991,49187.0,63,0,2,44,2328,116,together,phd,1,0.6982758620689655,wines,0,8,0.625,store
992,30168.0,51,27,9,42,2638,252,single,graduation,1,0.6111111111111112,wines,0,18,0.3888888888888889,deals
993,34053.0,14,12,8,52,2816,91,together,master,1,0.6923076923076923,wines,0,7,0.42857142857142855,web
994,38196.0,20,3,5,49,2231,41,married,master,2,0.7317073170731707,wines,0,9,0.4444444444444444,store
995,59412.0,56,11,3,69,2230,395,married,master,0,0.4177215189873418,meat,0,15,0.5333333333333333,store
996,70924.0,41,76,3,55,2242,1287,married,2n cycle,0,0.4933954933954934,wines,1,20,0.35,store
997,54165.0,72,11,2,51,2556,225,together,graduation,0,0.5644444444444444,wines,0,11,0.6363636363636364,store
998,32300.0,1,6,8,47,2701,33,married,graduation,1,0.3939393939393939,wines,0,5,0.6,store
999,20180.0,27,18,7,44,2653,119,single,graduation,0,0.35294117647058826,fruits,0,8,0.5,store
1000,34961.0,77,1,7,47,2169,78,married,graduation,1,0.5769230769230769,wines,0,10,0.3,deals
1001,28440.0,87,0,8,46,2516,63,together,phd,1,0.6031746031746031,wines,0,6,0.5,store
1002,64504.0,81,108,7,67,2641,1206,together,phd,3,0.8175787728026535,wines,1,25,0.44,web
1003,33564.0,51,7,5,54,2164,64,together,master,1,0.953125,wines,0,6,0.5,store
1004,17345.0,79,12,8,42,2762,46,married,graduation,1,0.3695652173913043,fish,0,7,0.2857142857142857,deals
1005,56320.0,11,83,4,53,2606,619,married,phd,1,0.3247172859450727,wines,0,21,0.42857142857142855,store
1006,28647.0,54,26,7,42,2471,68,single,graduation,1,0.4264705882352941,meat,2,7,0.2857142857142857,web
1007,15038.0,93,26,9,33,2675,54,single,basic,1,0.35185185185185186,fish,0,7,0.2857142857142857,deals
